ObjectName,ObjectID,ObjectCategory,GtCategory,Planarity,Scatter,Linearity,MinHeight,MaxHeight,centroid_x,centroid_y,centroid_z,Volume,BiggestArea,Orientation,HueMean,SatMean,ValMean,HueStdv,SatStdv,ValStdv,HueHist0,HueHist1,HueHist2,HueHist3,HueHist4,ValHist0,ValHist1,ValHist2,ValHist3,ValHist4,SatHist0,SatHist1,SatHist2,SatHist3,SatHist4
picture_0,78,picture,35,0.361381,0.629736,0.263914,1.56007,1.99385,0.136271,1.73692,2.57338,0.0283524,0.24522,84.8193,176.255,0.210438,0.457689,142.472,0.100269,0.132163,0.433959,0.000981114,0.000306598,0.259688,0.305065,0.00466029,0.349092,0.507236,0.138644,0.000367918,0.516188,0.427643,0.0555556,0.000613196,0
picture_1,79,picture,35,0.00440307,0.987829,0.979542,1.31924,1.88599,2.82023,1.6129,2.64469,1.00557,2.19378,88.5837,101.821,0.217429,0.603766,126.056,0.149643,0.237428,0.721286,0.00838351,0.00899322,0.0807484,0.180588,0.0186533,0.204977,0.338541,0.17996,0.257869,0.493427,0.415708,0.0704786,0.0120989,0.00828824
window_0,80,window,5,0.337186,0.487766,0.0630559,0.990006,2.02255,1.49411,1.48407,4.12119,1.64705,2.34422,87.3685,217.288,0.20326,0.570562,139.771,0.205246,0.322174,0.299543,0.00918085,0.0196252,0.169776,0.501875,0.17119,0.138623,0.221714,0.1796,0.288872,0.607779,0.272626,0.053868,0.0414182,0.0243084
cushion_0,81,cushion,19,0.380154,0.545003,0.127428,0.370744,0.699431,1.8647,0.525314,3.69189,0.0525496,0.262086,26.9007,58.7254,0.267774,0.512335,98.6555,0.250071,0.334846,0.83597,0.0254105,0.0209152,0.0352474,0.0824572,0.293453,0.053868,0.141309,0.252356,0.259014,0.603175,0.206444,0.0610341,0.0606203,0.0687268
cushion_1,82,cushion,19,0.0733445,0.777421,0.629459,0.470903,0.648591,0.867812,0.565517,2.66836,0.0269345,0.127061,17.8151,80.3141,0.265188,0.361419,107.469,0.224885,0.242845,0.732944,0.0585099,0.0389335,0.0711468,0.098466,0.317312,0.2084,0.263477,0.207524,0.00328707,0.542075,0.297882,0.0700511,0.0355004,0.0544923
couch_0,83,couch,40,0.127006,0.824473,0.673206,7.92742e-06,0.87231,1.38484,0.539453,3.29013,2.65587,2.82022,32.0394,115.364,0.310733,0.177896,110.56,0.273738,0.244519,0.503029,0.12633,0.104537,0.169309,0.0967938,0.7648,0.0760924,0.0512244,0.0600223,0.0478612,0.459138,0.258878,0.129941,0.074299,0.0777435
table_0,84,table,41,0.171642,0.827396,0.655272,0.470029,0.578079,2.329,0.550781,3.02116,0.100616,0.789227,2.76272,91.8991,0.54429,0.0727467,118.3,0.264781,0.0710079,0.76692,0.0275025,0.00625012,0.0326145,0.166712,0.928364,0.0697227,0.00179556,0.000117742,0,0.0918582,0.234865,0.282511,0.207647,0.183118
remote_contol_0,85,remote_contol,42,0.0613961,0.916115,0.843475,0.584006,0.62441,2.57615,0.591558,3.41992,0.000859769,0.0221912,7.44426,80.7529,0.232981,0.354013,126.507,0.206204,0.136028,0.808133,0,0,0.00625652,0.18561,0.139729,0.449426,0.408759,0.00208551,0,0.662148,0.220021,0.0437956,0.0271116,0.0469239
table_1,86,table,41,0.409695,0.57239,0.153737,0.51881,0.752795,0.975534,0.705429,1.24702,0.432119,1.76093,3.53542,145.337,0.13792,0.586099,139.383,0.114134,0.189003,0.545277,0.0045876,0.0116309,0.183121,0.255384,0.0421843,0.120627,0.34651,0.367586,0.123093,0.826643,0.145708,0.0159972,0.00561846,0.00603405
chair_2,87,chair,39,0.398959,0.594238,0.191878,0.0531383,0.954411,1.69835,0.73423,0.696847,0.133321,0.606562,82.8402,66.4293,0.486633,0.246414,104.602,0.264655,0.158201,0.854341,0.00268452,0.00173704,0.0273505,0.113887,0.408205,0.453179,0.0973376,0.0393519,0.00192654,0.177747,0.228311,0.254461,0.209677,0.129805
chair_3,88,chair,39,0.419067,0.564499,0.137215,0.498563,0.971968,0.639803,0.776058,0.866306,0.0334211,0.248618,78.3267,45.6443,0.570374,0.22619,58.6243,0.248059,0.169616,0.952025,0.00393532,0.000930166,0.0121637,0.0309459,0.560783,0.325809,0.0650401,0.0336291,0.0147396,0.113158,0.119777,0.278835,0.317258,0.170972
board_game_0,89,board_game,43,0.283553,0.709683,0.422748,0.747512,0.808034,1.35031,0.77301,0.9599,0.0104062,0.156312,1.63387,52.3507,0.395632,0.450789,93.9806,0.172531,0.168929,0.902631,0.000272896,0.000218317,0.00491213,0.0919659,0.0825783,0.302751,0.430029,0.164884,0.0197577,0.113688,0.451042,0.322727,0.0852527,0.0272896
tray_0,90,tray,44,0.476997,0.50647,0.021207,0.750001,0.821007,1.02965,0.770693,1.20098,0.0160282,0.215699,0.771263,74.547,0.40902,0.313492,112.616,0.23459,0.203013,0.817443,0.00203252,0.00104706,0.0537694,0.125708,0.351256,0.324033,0.226287,0.0865977,0.0118256,0.182373,0.38698,0.24692,0.101564,0.0821631
wallet_0,91,wallet,45,0.403672,0.549382,0.122237,0.734424,0.772486,0.624949,0.748731,1.29769,0.000883044,0.0252446,9.44885,97.0125,0.428898,0.189806,130.319,0.241183,0.167614,0.753267,0.00470465,0.00104548,0.0350235,0.205959,0.646106,0.268165,0.0475693,0.0193413,0.0188186,0.191323,0.323053,0.26137,0.139049,0.0852065
couch_1,92,couch,40,0.322556,0.59538,0.231791,0.000122428,0.971254,2.25023,0.52047,1.41279,1.55062,1.8061,26.0892,154.425,0.36684,0.109021,92.56,0.284054,0.145579,0.254123,0.162278,0.202699,0.333526,0.0473729,0.855176,0.102847,0.0137005,0.0200893,0.00818743,0.358159,0.25399,0.181515,0.115038,0.0912972
clock_0,93,clock,46,0.355426,0.601646,0.224756,0.820319,1.11102,2.10409,0.960573,0.693424,0.0186449,0.129983,89.1247,65.9021,0.486859,0.294932,112.145,0.246051,0.16905,0.856666,5.85514e-05,5.85514e-05,0.00503542,0.138181,0.344751,0.435623,0.149248,0.0608935,0.00948533,0.150946,0.242403,0.268927,0.221032,0.116693
furniture_0,94,furniture,47,0.131344,0.749443,0.558492,0.000210762,0.817873,2.0408,0.545117,0.676135,0.295883,0.75719,87.4706,102.696,0.557458,0.194617,135.784,0.324588,0.198863,0.696343,0.00692848,0.00567154,0.0946381,0.196419,0.670376,0.216285,0.0339679,0.0564088,0.0229621,0.227843,0.112051,0.116374,0.282719,0.261014
picture_2,95,picture,35,0.193241,0.805301,0.611331,1.16016,1.92168,2.34419,1.50651,0.768145,0.197647,1.31973,89.7977,118.793,0.187489,0.467844,95.6255,0.140395,0.158879,0.42705,0.216322,0.20422,0.0715876,0.0808205,0.0516423,0.280273,0.484493,0.163683,0.0199086,0.635908,0.28742,0.0596657,0.0125382,0.00446818
fireplace_0,96,fireplace,48,0.165672,0.47114,0.123875,0.0732417,0.761522,3.31695,0.484458,2.02283,0.778455,1.04705,83.3685,198.235,0.390128,0.170115,117.508,0.289055,0.169313,0.277925,0.0127581,0.0158865,0.493627,0.199803,0.627753,0.265932,0.0910995,0.0105262,0.00468945,0.278295,0.357746,0.143373,0.0933501,0.127236
teddy_keny_0,97,teddy_keny,49,0.128121,0.610078,0.351057,0.759772,1.03034,3.58145,0.87948,2.21195,0.0434181,0.136188,55.3221,69.8899,0.358887,0.724109,112.742,0.245128,0.269415,0.834654,0.00271172,0.00410235,0.0228758,0.135656,0.059797,0.0841329,0.177374,0.1602,0.518495,0.31456,0.292449,0.213461,0.125991,0.0535391
chair_4,98,chair,39,0.0192175,0.617399,0.416489,3.33786e-06,0.969808,3.78115,0.386156,2.65765,0.443946,0.758851,65.0092,94.8498,0.514462,0.238294,135.063,0.320971,0.230276,0.745653,0.00341118,0.00146705,0.0333961,0.216073,0.575201,0.211529,0.125892,0.0551036,0.032275,0.224255,0.218447,0.14129,0.165132,0.250877
tv_set_0,99,tv_set,50,0.260848,0.460276,0.0599899,1.07288e-05,0.743209,4.02391,0.397376,3.32816,0.764274,1.17245,83.7216,103.987,0.658468,0.083292,136.386,0.302386,0.10334,0.695135,0.00740052,0.00380681,0.0914603,0.202197,0.937871,0.0322174,0.0217075,0.00768143,0.000523073,0.11249,0.095984,0.167781,0.241524,0.382221
tv_0,100,tv,51,0.293587,0.680228,0.373549,0.756836,1.30839,3.98601,1.02314,3.27213,0.139539,0.478127,88.5629,258.417,0.14934,0.546733,55.9541,0.142861,0.297301,0.0385445,0.00163275,0.0100297,0.752312,0.197481,0.11112,0.331238,0.104659,0.156324,0.296659,0.785713,0.169759,0.0231151,0.00978483,0.0116275
furniture_1,101,furniture,47,0.365446,0.561697,0.159822,1.95503e-05,2.1394,3.23779,1.20588,4.25869,2.98586,4.14417,86.9985,115.71,0.444276,0.186316,139.622,0.243502,0.120908,0.670858,0.00203032,0.00309072,0.0834336,0.240587,0.595839,0.367988,0.0273958,0.00431622,0.00446067,0.157425,0.343234,0.258355,0.139179,0.101806
deck_chair_0,102,deck_chair,52,0.0987762,0.775362,0.613655,5.72205e-05,1.00108,2.22423,0.565011,4.23915,0.568263,0.933803,26.5345,49.5924,0.467674,0.253868,83.552,0.260403,0.176172,0.886493,0.0110106,0.00800772,0.0433068,0.0511819,0.356729,0.439424,0.180439,0.022986,0.000422094,0.157356,0.221189,0.339194,0.182935,0.0993247
wall_0,103,wall,13,0.315216,0.680412,0.36301,0.0136039,1.80988,3.51286,1.05892,1.61001,0.725636,3.1865,89.7152,226.321,0.214303,0.559945,138.92,0.212836,0.305808,0.285518,0.00249093,0.00505348,0.181901,0.525037,0.184305,0.142974,0.163673,0.220992,0.288056,0.674134,0.176084,0.0761006,0.0406905,0.0329909
wall_1,104,wall,13,0.172359,0.81059,0.629706,7.15256e-07,2.24659,3.08705,1.25234,1.45821,6.33418,10.5863,87.3459,171.675,0.177332,0.567571,141.005,0.190325,0.282173,0.416576,0.0502419,0.0522693,0.145123,0.335789,0.129584,0.160185,0.238728,0.225702,0.245801,0.717916,0.178284,0.0552097,0.0268296,0.0217615
wall_2,105,wall,13,0.262326,0.732123,0.467021,4.17233e-06,2.35388,3.55251,1.52817,4.31017,3.1555,7.51587,87.8526,143.862,0.304146,0.301685,149.261,0.246487,0.186355,0.573379,0.0018834,0.00260475,0.0984193,0.323713,0.375864,0.274792,0.320359,0.026302,0.00268345,0.501479,0.230373,0.129131,0.0755667,0.0634506
wall_3,106,wall,13,0.0725497,0.925745,0.852342,-0.0240299,2.30493,0.302349,1.18533,2.87718,4.35451,13.6711,87.3799,155.107,0.307453,0.360458,150.859,0.292819,0.273463,0.538089,0.00752709,0.00834825,0.0817988,0.364237,0.379737,0.167806,0.221277,0.184757,0.0464229,0.559527,0.145796,0.103824,0.095894,0.0949586
floor_0,107,floor,14,0.379759,0.6201,0.24027,-0.135255,0.021292,2.63153,-0.0215423,2.34782,5.89958,32.1635,0.686426,35.0006,0.647391,0.186953,62.5869,0.207093,0.106729,0.955863,0.00265615,0.000992181,0.00511077,0.0353775,0.564412,0.404081,0.0312124,0.000294554,0,0.0208255,0.0898028,0.298259,0.360038,0.231075
ceiling_0,108,ceiling,53,0.373844,0.623328,0.248069,2.32057,2.61557,2.92007,2.45403,3.43443,5.63715,15.9132,1.03685,220.062,0.0895078,0.579603,136.04,0.0629919,0.23015,0.282615,0.0018767,0.00976216,0.223914,0.481832,0.013691,0.261958,0.3263,0.210463,0.187589,0.972988,0.0231635,0.00270923,0.000698888,0.000439937
bed_0,110,bed,17,0.352738,0.636524,0.278417,4.44651e-05,0.524805,0.747332,0.469844,2.01835,2.15911,3.91511,2.73209,198.492,0.14013,0.44089,112.971,0.142925,0.212176,0.277254,0.0238144,0.0572436,0.41525,0.226438,0.114434,0.383004,0.273725,0.157174,0.0716636,0.786827,0.148407,0.047619,0.0126635,0.00448382
pillow_0,111,pillow,18,0.0784017,0.91325,0.830674,0.530002,0.685033,0.409895,0.609709,2.80746,0.086769,0.545252,16.5638,189.815,0.0800726,0.686483,107.299,0.100957,0.199013,0.229639,0.0725003,0.217164,0.261564,0.219133,0.0152895,0.0944707,0.209178,0.297019,0.384043,0.885109,0.0988974,0.011842,0.00292735,0.00122398
night_table_0,112,night_table,15,0.013879,0.974835,0.955312,2.44975e-05,0.607496,0.320391,0.449859,2.77063,0.970477,1.76367,68.3238,79.491,0.480349,0.231162,104.602,0.341291,0.235956,0.809291,0.0183768,0.00622889,0.053085,0.113019,0.618602,0.14687,0.0972967,0.131943,0.00528887,0.312705,0.147345,0.147882,0.152716,0.239353
lamp_0,113,lamp,16,0.114919,0.752186,0.570819,0.578028,1.00506,-0.5012,0.79167,2.45901,0.016932,0.118195,87.7527,119.753,0.239729,0.302675,138.979,0.238973,0.2095,0.665431,0.00618047,0.00350227,0.0706634,0.254223,0.438607,0.191389,0.272559,0.0974454,0,0.637206,0.191801,0.0762258,0.0377009,0.0570663
lamp_1,114,lamp,16,0.0576336,0.697008,0.516695,0.610032,0.923628,1.28684,0.778974,3.15902,0.0202394,0.0860029,78.1883,71.1985,0.354437,0.245726,80.4262,0.281279,0.18115,0.839368,0.0427581,0.0100154,0.0550847,0.0527735,0.505008,0.266564,0.200116,0.0283128,0,0.403313,0.276002,0.139638,0.0689522,0.112096
picture_0,115,picture,35,0.389743,0.502526,0.0589181,1.52001,1.915,0.658721,1.68848,3.12381,0.056078,0.232253,82.1182,70.0122,0.134741,0.675923,83.751,0.127822,0.181795,0.809412,0.0818182,0.0225668,0.0116578,0.0745455,0.00206774,0.0800357,0.265633,0.334724,0.31754,0.764314,0.196078,0.027451,0.0102317,0.00192513
picture_1,116,picture,35,0.436832,0.52182,0.0643133,1.515,1.92197,0.00825677,1.69575,2.90458,0.042402,0.243924,83.6839,100.673,0.0876221,0.781179,120.718,0.0891743,0.17254,0.72505,0.033494,0.0279046,0.0237232,0.189828,0.000384008,0.0407475,0.128216,0.280241,0.550412,0.901054,0.0878525,0.00853352,0.00213338,0.000426676
seat_0,117,seat,54,0.244085,0.708888,0.44129,0.199875,0.474994,1.72374,0.420194,2.16048,0.129988,0.44101,5.14738,68.8474,0.420813,0.267601,95.0737,0.258431,0.15441,0.857621,0.00203034,0.00203034,0.0590674,0.0792513,0.332463,0.523178,0.09993,0.0430807,0.00134787,0.207009,0.339288,0.245909,0.0843698,0.123424
teddy_stan_0,118,teddy_stan,55,0.327829,0.514104,0.107241,0.450014,0.748653,1.88777,0.592437,2.16887,0.0316821,0.135131,68.506,92.2584,0.575788,0.204703,121.064,0.306604,0.148031,0.750578,0.00462618,0.00297957,0.102246,0.13957,0.518564,0.404516,0.0514761,0.0230525,0.0023915,0.153017,0.190771,0.165954,0.183361,0.306896
curtain_0,119,curtain,21,0.36669,0.624118,0.252832,0.582597,2.30283,1.97292,1.3649,1.93247,0.691874,2.21848,86.9021,169.098,0.166768,0.5796,116.807,0.169444,0.282273,0.369498,0.00681523,0.0614744,0.436509,0.125703,0.0649118,0.284855,0.229989,0.136631,0.283613,0.695008,0.226989,0.0491259,0.0153773,0.0134998
mirror_0,120,mirror,4,0.0374163,0.959975,0.921255,0.350087,2.10674,1.51049,1.16834,0.572583,0.297288,1.42431,89.865,88.0092,0.375972,0.364013,108.771,0.26985,0.205494,0.756582,0.00730014,0.0252214,0.11031,0.100586,0.214187,0.467538,0.188338,0.0858664,0.0440701,0.329554,0.280846,0.172571,0.116413,0.100616
closet_0,121,closet,22,0.393519,0.604481,0.209962,1.54972e-06,2.26363,1.54462,1.01741,0.588567,1.87994,7.59363,89.8446,56.971,0.509315,0.290757,76.6519,0.304157,0.203309,0.880576,0.0123334,0.0208523,0.0455454,0.0406929,0.383245,0.386856,0.147356,0.0582143,0.0243286,0.211075,0.185972,0.19078,0.19045,0.221723
basin_0,122,basin,56,0.374299,0.560733,0.153951,0.550077,0.74999,-0.53245,0.678181,1.05973,0.063371,0.325631,2.90636,152.474,0.195456,0.480282,90.3856,0.251047,0.275258,0.331187,0.106364,0.21094,0.311231,0.0402782,0.240934,0.142235,0.16383,0.361108,0.091893,0.68894,0.128156,0.0949046,0.0433633,0.0446365
mirror_1,123,mirror,4,0.348022,0.617382,0.252061,0.900001,1.39916,-0.735826,1.12878,0.984345,0.0246443,0.193139,88.5375,54.9006,0.297467,0.349279,54.0111,0.199104,0.199378,0.91989,0.0193823,0.0189747,0.0239109,0.0178426,0.222942,0.49923,0.161851,0.0726836,0.0432932,0.335884,0.423467,0.163889,0.0501766,0.0265827
shelves_0,124,shelves,57,0.127756,0.76223,0.579467,0.475002,1.69843,-1.21829,1.06504,2.08777,0.375265,0.943084,89.864,75.4575,0.213121,0.437828,91.8714,0.233382,0.226199,0.810212,0.0327902,0.0216198,0.0657044,0.0696733,0.178664,0.263934,0.293918,0.20864,0.0548441,0.652858,0.179726,0.0825879,0.0432706,0.0415575
wall_0,125,wall,13,0.294964,0.702461,0.40621,8.28505e-06,2.38833,1.97602,1.13396,2.17457,2.24138,8.63026,88.0952,90.7912,0.256325,0.459163,99.8236,0.204537,0.25441,0.736981,0.0138386,0.033402,0.156582,0.0591958,0.148364,0.353787,0.228506,0.135908,0.133435,0.483923,0.297504,0.15323,0.0459531,0.0193901
wall_1,126,wall,13,0.218962,0.778535,0.558321,-0.00510234,2.58175,0.020951,1.21186,2.94341,2.7017,8.18208,87.8819,83.7104,0.150348,0.617015,109.293,0.179718,0.232681,0.790437,0.0233396,0.027224,0.0225945,0.136405,0.0525642,0.175405,0.181139,0.329316,0.261576,0.762298,0.132142,0.0699291,0.0237139,0.0119167
wall_2,127,wall,13,0.13455,0.86307,0.72733,2.74181e-06,2.19535,-0.841189,1.06336,1.2312,1.38429,7.0849,89.6192,90.274,0.12855,0.594406,86.4933,0.197085,0.250693,0.685277,0.0590344,0.12628,0.0852098,0.0441991,0.105369,0.139229,0.164488,0.363745,0.227169,0.800406,0.106311,0.0478516,0.0236219,0.0218092
wall_3,128,wall,13,0.14323,0.848472,0.701094,3.89814e-05,2.17474,0.625836,0.957832,0.0846624,0.248007,1.39775,89.7071,64.7395,0.254375,0.353885,59.7314,0.249196,0.156652,0.859368,0.0530928,0.0236254,0.0469384,0.016975,0.175151,0.412911,0.38969,0.0170669,0.00518068,0.61459,0.163687,0.097992,0.0706924,0.0530377
door_0,129,door,23,0.171092,0.827724,0.65604,3.33786e-06,1.93456,0.286138,0.971994,-0.383487,0.248523,1.73262,89.7509,49.2073,0.566846,0.188402,79.4132,0.253127,0.122172,0.921101,0.00499302,0.00375513,0.00719907,0.0629521,0.559045,0.406848,0.0241352,0.00855452,0.00141768,0.0726753,0.221581,0.255086,0.248392,0.202266
wall_4,130,wall,13,0.0254155,0.968738,0.940399,1.95001,2.18811,0.225809,2.01765,-0.401499,0.0402623,0.262122,84.7179,152.234,0.0355206,0.712859,59.1246,0.0196552,0.0958692,0.0936642,0.310454,0.452482,0.130412,0.0129884,0,0,0.163569,0.722386,0.114044,1,0,0,0,0
floor_0,131,floor,14,0.380268,0.619044,0.238432,-0.144696,0.0193405,1.47989,-0.0380687,0.672452,3.00475,17.0397,0.765656,49.541,0.62894,0.127904,71.632,0.253136,0.0817434,0.926905,0.00787975,0.00304694,0.0146473,0.0475213,0.806625,0.188566,0.00472315,8.61603e-05,0,0.0523071,0.153115,0.248619,0.261238,0.284721
door_0,133,door,23,0.030651,0.967825,0.936412,0.652045,1.30045,-0.116473,1.00191,0.85097,0.0106321,0.0985199,89.2472,34.4493,0.534178,0.285022,36.7381,0.215546,0.150099,0.981132,0.00320755,0.00132075,0.00226415,0.0120755,0.261509,0.636226,0.0532075,0.0350943,0.0139623,0.0735849,0.195472,0.337547,0.298113,0.095283
mirror_0,134,mirror,4,0.179707,0.81355,0.630472,1.19009,2.06666,-0.0095476,1.55027,2.04261,0.105632,1.07813,87.6451,68.3589,0.159973,0.482275,52.1594,0.113843,0.138445,0.822522,0.0986941,0.0301863,0.0372511,0.0113466,0.026975,0.242346,0.539499,0.176408,0.014772,0.698352,0.265468,0.0312567,0.0032113,0.0017127
shelf_0,135,shelf,58,0.0211299,0.974207,0.950745,1.10996,1.2485,-0.00437343,1.18106,1.8939,0.0335462,0.255772,15.7896,48.1629,0.103915,0.606263,36.9953,0.0544636,0.145129,0.970282,0.0136105,0.00149841,0.00206031,0.0125492,0.00193544,0.0575638,0.466567,0.365424,0.10851,0.962977,0.0353375,0.00137354,0.000187301,0.000124867
bottle_0,136,bottle,12,0.301372,0.566692,0.199352,1.22033,1.34701,-0.088143,1.25957,1.51149,0.000903822,0.0151904,82.4377,74.6446,0.303466,0.597343,19.9028,0.165008,0.141747,0.517536,0.461078,0.0153978,0.00598802,0,0.00171086,0.0863986,0.424294,0.410607,0.0769889,0.261762,0.498717,0.194183,0.0282293,0.0171086
bottle_1,137,bottle,12,0.249269,0.626065,0.314464,1.22014,1.34057,-0.0572326,1.28368,1.64235,0.000798668,0.0142239,86.0255,59.68,0.185769,0.651744,29.338,0.172085,0.16549,0.912055,0.0671937,0.00790514,0.00889328,0.00395257,0.00790514,0.0849802,0.253953,0.48913,0.164032,0.68083,0.185771,0.107708,0.0118577,0.013834
bottle_2,138,bottle,12,0.339912,0.513406,0.100153,1.23006,1.3149,-0.0177886,1.26103,1.78008,0.000646095,0.0101182,89.5461,88.1582,0.0696254,0.721681,68.6093,0.0647543,0.176013,0.638132,0.204929,0.0583658,0.076524,0.0220493,0.00389105,0.0492866,0.168612,0.431907,0.346304,0.944228,0.0531777,0.00259403,0,0
bottle_3,139,bottle,12,0.0560844,0.728974,0.565418,1.23945,1.33298,0.0619365,1.27674,2.04536,0.000592945,0.00894856,69.5975,47.0333,0.139275,0.64115,46.0154,0.100035,0.157023,0.95935,0.0135501,0,0.0108401,0.0162602,0.0108401,0.0704607,0.281843,0.482385,0.154472,0.842818,0.132791,0.0162602,0.00542005,0.00271003
bottle_4,140,bottle,12,0.0843633,0.826616,0.697743,1.24725,1.39383,0.0877716,1.31309,2.14331,0.000997722,0.0132489,79.1959,79.529,0.305471,0.447783,71.0006,0.162788,0.154541,0.818321,0.0244275,0.00839695,0.139695,0.00916031,0.0671756,0.293893,0.498473,0.131298,0.00916031,0.275573,0.494656,0.18626,0.0312977,0.0122137
bottle_5,141,bottle,12,0.0929241,0.700588,0.504421,1.25002,1.39565,0.143335,1.30694,2.22141,0.00350887,0.0274139,56.4368,99.7636,0.136069,0.519957,83.8051,0.102456,0.171121,0.641098,0.078114,0.105559,0.156932,0.018297,0.0344828,0.232935,0.382125,0.319493,0.0309641,0.841661,0.133709,0.0190007,0.00422238,0.00140746
bottle_6,142,bottle,12,0.233577,0.613469,0.303415,0.737377,0.900206,-0.108845,0.804559,1.36146,0.00198626,0.0235978,89.5881,163.324,0.0707741,0.651855,100.753,0.0717207,0.152206,0.354813,0.0596053,0.157068,0.3383,0.0902135,0,0.0676601,0.274668,0.482481,0.175191,0.946033,0.0475232,0.00604108,0.000402739,0
faucet_0,143,faucet,0,0.000970409,0.996475,0.994227,0.421895,0.879887,1.28438,0.539439,0.132022,0.0845365,0.540107,22.6879,138.068,0.0779923,0.395629,117.634,0.0652275,0.126642,0.545737,0.0387886,0.0282099,0.245385,0.141879,0.025306,0.604439,0.304916,0.0582867,0.00705248,0.966397,0.0282099,0.00331881,0.00124456,0.000829703
bottle_7,144,bottle,12,0.103523,0.735638,0.551695,0.787025,0.939708,0.142406,0.845849,2.05483,0.00142037,0.0155947,89.2013,74.7518,0.118926,0.589787,54.7627,0.069243,0.113118,0.70298,0.223022,0.0154162,0.0390545,0.0195272,0.0113052,0.0421377,0.46557,0.468654,0.012333,0.868448,0.131552,0,0,0
bottle_8,145,bottle,12,0.155778,0.642565,0.385958,0.751315,0.910592,0.158884,0.81651,2.34971,0.00259513,0.0230157,86.09,189.491,0.202729,0.391914,94.3613,0.183671,0.129348,0.244698,0.0342577,0.0995106,0.522023,0.0995106,0.0717781,0.476346,0.404568,0.0473083,0,0.611746,0.216966,0.133768,0.0342577,0.00326264
bottle_9,146,bottle,12,0.225094,0.533988,0.188436,0.765042,0.875171,0.25285,0.81292,2.23877,0.00179181,0.0162868,89.7947,50.4634,0.148505,0.509746,61.7271,0.0831706,0.127602,0.940971,0.00524705,0.00393529,0.0153039,0.0345431,0.00524705,0.202449,0.558373,0.219502,0.0144294,0.768255,0.224749,0.00524705,0.00131176,0.000437254
sink_0,147,sink,3,0.213103,0.731291,0.490385,0.613403,0.793313,0.2241,0.71512,1.79884,0.0727479,0.366977,4.31425,205.235,0.0517228,0.646264,145.421,0.0369664,0.137763,0.37076,0.00265435,0.00690131,0.139194,0.480491,0.00360992,0.067102,0.210649,0.608112,0.110527,0.996098,0.00260126,0.000610501,0.000345066,0.000345066
